gain_dB,dG_dB_gamma_-20dB,dG_dB_gamma_-13dB,dG_dB_gamma_-11dB,dG_dB_gamma_-10dB
10.18035087719298,0.9087195415673467,5.035103265980883,10.26472767956328,nan
10.230451127819547,0.9193417019160689,5.10783923657156,10.537123604833258,nan
10.280551378446114,0.9300898974346818,5.182080150331877,10.828061290806177,nan
10.33065162907268,0.9409656901878731,5.25787929959633,11.140205910398153,nan
10.380751879699247,0.951970663966889,5.335292976091215,11.476845454451919,nan
10.430852130325812,0.9631064246740016,5.414380703011963,11.842101326981647,nan
10.48095238095238,0.9743746007164349,5.495205489966914,12.241236238218672,nan
10.531052631578946,0.9857768434100551,5.577834113544143,12.681118881599039,nan
10.581152882205512,0.9973148273931571,5.66233742665373,13.170952174871056,nan
10.631253132832079,1.0089902510506552,5.7487907002596526,13.723467682510597,nan
10.681353383458644,1.0208048369490368,5.837274001656586,14.356997631580672,nan
10.731453634085211,1.032760332282439,5.92787261408243,15.09933376313861,nan
10.781553884711778,1.044858509330203,6.0206775032063975,15.995615312157337,nan
10.831654135338344,1.057101165926306,6.115785836918596,17.12666229604759,nan
10.88175438596491,1.0694901259410752,6.213301565898963,18.660560939439705,nan
10.931854636591478,1.0820272397755772,6.313336073696462,21.053869055382055,nan
10.981954887218043,1.0947143848691425,6.416008906548889,26.824553310374828,nan
11.03205513784461,1.1075534662204674,6.521448594974496,nan,nan
11.082155388471175,1.1205464169227501,6.629793581339063,nan,nan
11.132255639097743,1.1336951987133717,6.741193270235085,nan,nan
11.18235588972431,1.147001802538607,6.855809221715299,nan,nan
11.232456140350875,1.160468249133909,6.973816511345902,nan,nan
11.282556390977442,1.1740965896203224,7.0954052858703776,nan,nan
11.332656641604007,1.1878889061175668,7.220782549244299,nan,nan
11.382756892230574,1.201847312374443,7.350174221228491,nan,nan
11.432857142857141,1.2159739544171195,7.483827520025605,nan,nan
11.482957393483707,1.2302710112160002,7.622013732161617,nan,nan
11.533057644110274,1.2447406953718312,7.765031447679478,nan,nan
11.583157894736841,1.259385253821722,7.913210357713423,nan,nan
11.633258145363406,1.2742069685658788,8.066915735990971,nan,nan
11.683358395989973,1.2892081574157483,8.226553757606425,nan,nan
11.733458646616539,1.304391174764418,8.392577850083487,nan,nan
11.783558897243106,1.3197584123800796,8.565496326887505,nan,nan
11.833659147869673,1.3353123002234504,8.74588162726114,nan,nan
11.883759398496238,1.3510553072900229,8.9343815858913,nan,nan
11.933859649122805,1.3669899424781349,9.131733292193893,nan,nan
11.983959899749372,1.3831187554838191,9.338780287823889,nan,nan
