freq_GHz,S21_db_engineered,k_star_engineered_rad
20.556,-3.61044203478e-12,0.00360835020391
20.558,-3.65672975317e-12,0.00360960620361
20.56,-3.70301747156e-12,0.00361086220331
20.562,-3.74930518996e-12,0.00361211820301
20.564,-3.79559290835e-12,0.00361337420271
20.566,-3.84188062675e-12,0.00361463020241
20.568,-3.88816834514e-12,0.00361588620211
20.57,-3.93445606354e-12,0.00361714220181
20.572,-3.98074378193e-12,0.00361839820151
20.574,-4.02703150033e-12,0.00361965420121
20.576,-4.07331921872e-12,0.00362091020091
20.578,-4.11960693712e-12,0.00362216620061
20.58,-4.16589465551e-12,0.00362342220031
20.582,-4.21218237391e-12,0.00362467820001
20.584,-4.2584700923e-12,0.00362593419971
20.586,-4.30475781069e-12,0.00362719019941
20.588,-4.35104552909e-12,0.00362844619911
20.59,-4.39733324748e-12,0.00362970219881
20.592,-4.44362096588e-12,0.00363095819851
20.594,-4.48990868427e-12,0.00363221419821
20.596,-4.53619640267e-12,0.00363347019791
20.598,-4.58248412106e-12,0.00363472619761
20.6,-4.62877183946e-12,0.00363598219731
20.602,-4.60562798026e-12,0.00363730603155
20.604,-4.58248412106e-12,0.0036386298658
20.606,-4.55934026186e-12,0.00363995370005
20.608,-4.53619640267e-12,0.0036412775343
20.61,-4.51305254347e-12,0.00364260136854
20.612,-4.48990868427e-12,0.00364392520279
20.614,-4.46676482507e-12,0.00364524903704
20.616,-4.44362096588e-12,0.00364657287128
20.618,-4.42047710668e-12,0.00364789670553
20.62,-4.39733324748e-12,0.00364922053978
20.622,-4.37418938829e-12,0.00365054437403
20.624,-4.35104552909e-12,0.00365186820827
20.626,-4.32790166989e-12,0.00365319204252
20.628,-4.30475781069e-12,0.00365451587677
20.63,-4.2816139515e-12,0.00365583971101
20.632,-4.2584700923e-12,0.00365716354526
20.634,-4.2353262331e-12,0.00365848737951
20.636,-4.2121823739e-12,0.00365981121376
20.638,-4.18903851471e-12,0.003661135048
20.64,-4.16589465551e-12,0.00366245888225
20.642,-4.14275079631e-12,0.0036637827165
20.644,-4.11960693712e-12,0.00366510655075
20.646,-4.09646307792e-12,0.00366643038499
20.648,-4.07331921872e-12,0.00366775421924
20.65,-4.05017535952e-12,0.00366907805349
20.652,-4.02703150033e-12,0.00367040188773
20.654,-4.00388764113e-12,0.00367172572198
20.656,-3.98074378193e-12,0.00367304955623
20.658,-3.95759992273e-12,0.00367437339048
20.66,-3.93445606354e-12,0.00367569722472
20.662,-3.91131220434e-12,0.00367702105897
20.664,-3.88816834514e-12,0.00367834489322
20.666,-3.86502448595e-12,0.00367966872747
20.668,-3.84188062675e-12,0.00368099256171
20.67,-3.81873676755e-12,0.00368231639596
20.672,-3.79559290835e-12,0.00368364023021
20.674,-3.77244904916e-12,0.00368496406445
20.676,-3.74930518996e-12,0.0036862878987
20.678,-3.72616133076e-12,0.00368761173295
20.68,-3.70301747156e-12,0.0036889355672
20.682,-3.67987361237e-12,0.00369025940144
20.684,-3.65672975317e-12,0.00369158323569
20.686,-3.63358589397e-12,0.00369290706994
20.688,-3.61044203478e-12,0.00369423090419
20.69,-3.58729817558e-12,0.00369555473843
20.692,-3.56415431638e-12,0.00369687857268
20.694,-3.54101045718e-12,0.00369820240693
20.696,-3.51786659799e-12,0.00369952624117
20.698,-3.49472273879e-12,0.00370085007542
20.7,-3.47157887959e-12,0.00370217390967
20.702,-3.44843502039e-12,0.00370349774392
20.704,-3.4252911612e-12,0.00370482157816
20.706,-3.402147302e-12,0.00370614541241
20.708,-3.3790034428e-12,0.00370746924666
20.71,-3.35585958361e-12,0.0037087930809
20.712,-3.33271572441e-12,0.00371011691515
20.714,-3.30957186521e-12,0.0037114407494
20.716,-3.28642800601e-12,0.00371276458365
20.718,-3.26328414682e-12,0.00371408841789
20.72,-3.24014028762e-12,0.00371541225214
20.722,-3.21699642842e-12,0.00371673608639
20.724,-3.19385256922e-12,0.00371805992064
20.726,-3.17070871003e-12,0.00371938375488
20.728,-3.14756485083e-12,0.00372070758913
20.73,-3.12442099163e-12,0.00372203142338
20.732,-3.10127713244e-12,0.00372335525762
20.734,-3.07813327324e-12,0.00372467909187
20.736,-3.05498941404e-12,0.00372600292612
20.738,-3.03184555484e-12,0.00372732676037
20.74,-3.00870169565e-12,0.00372865059461
20.742,-2.98555783645e-12,0.00372997442886
20.744,-2.96241397725e-12,0.00373129826311
20.746,-2.93927011805e-12,0.00373262209736
20.748,-2.91612625886e-12,0.0037339459316
20.75,-2.89298239966e-12,0.00373526976585
20.752,-2.86983854046e-12,0.0037365936001
20.754,-2.84669468127e-12,0.00373791743434
20.756,-2.82355082207e-12,0.00373924126859
20.758,-2.80040696287e-12,0.00374056510284
20.76,-2.77726310367e-12,0.00374188893709
20.762,-2.75411924448e-12,0.00374321277133
20.764,-2.73097538528e-12,0.00374453660558
20.766,-2.70783152608e-12,0.00374586043983
20.768,-2.68468766688e-12,0.00374718427408
20.77,-2.66154380769e-12,0.00374850810832
20.772,-2.63839994849e-12,0.00374983194257
20.774,-2.61525608929e-12,0.00375115577682
20.776,-2.5921122301e-12,0.00375247961106
20.778,-2.5689683709e-12,0.00375380344531
20.78,-2.5458245117e-12,0.00375512727956
20.782,-2.5226806525e-12,0.00375645111381
20.784,-2.49953679331e-12,0.00375777494805
20.786,-2.47639293411e-12,0.0037590987823
20.788,-2.45324907491e-12,0.00376042261655
20.79,-2.43010521571e-12,0.00376174645079
20.792,-2.40696135652e-12,0.00376307028504
20.794,-2.38381749732e-12,0.00376439411929
20.796,-2.36067363812e-12,0.00376571795354
20.798,-2.33752977892e-12,0.00376704178778
20.8,-2.31438591973e-12,0.00376836562203
20.802,-2.29124206053e-12,0.00376976740713
20.804,-2.26809820133e-12,0.00377116919223
20.806,-2.24495434214e-12,0.00377257097734
20.808,-2.22181048294e-12,0.00377397276244
20.81,-2.19866662374e-12,0.00377537454754
20.812,-2.17552276454e-12,0.00377677633264
20.814,-2.15237890535e-12,0.00377817811774
20.816,-2.12923504615e-12,0.00377957990284
20.818,-2.10609118695e-12,0.00378098168794
20.82,-2.08294732775e-12,0.00378238347304
20.822,-2.05980346856e-12,0.00378378525815
20.824,-2.03665960936e-12,0.00378518704325
20.826,-2.01351575016e-12,0.00378658882835
20.828,-1.99037189097e-12,0.00378799061345
20.83,-1.96722803177e-12,0.00378939239855
20.832,-1.94408417257e-12,0.00379079418365
20.834,-1.92094031337e-12,0.00379219596875
20.836,-1.89779645418e-12,0.00379359775386
20.838,-1.87465259498e-12,0.00379499953896
20.84,-1.85150873578e-12,0.00379640132406
20.842,-1.82836487658e-12,0.00379780310916
20.844,-1.80522101739e-12,0.00379920489426
20.846,-1.78207715819e-12,0.00380060667936
20.848,-1.75893329899e-12,0.00380200846446
20.85,-1.7357894398e-12,0.00380341024957
20.852,-1.7126455806e-12,0.00380481203467
20.854,-1.6895017214e-12,0.00380621381977
20.856,-1.6663578622e-12,0.00380761560487
20.858,-1.64321400301e-12,0.00380901738997
20.86,-1.62007014381e-12,0.00381041917507
20.862,-1.59692628461e-12,0.00381182096017
20.864,-1.57378242541e-12,0.00381322274527
20.866,-1.55063856622e-12,0.00381462453038
20.868,-1.52749470702e-12,0.00381602631548
20.87,-1.50435084782e-12,0.00381742810058
20.872,-1.48120698863e-12,0.00381882988568
20.874,-1.45806312943e-12,0.00382023167078
20.876,-1.43491927023e-12,0.00382163345588
20.878,-1.41177541103e-12,0.00382303524098
20.88,-1.38863155184e-12,0.00382443702609
20.882,-1.36548769264e-12,0.00382583881119
20.884,-1.34234383344e-12,0.00382724059629
20.886,-1.31919997424e-12,0.00382864238139
20.888,-1.29605611505e-12,0.00383004416649
20.89,-1.27291225585e-12,0.00383144595159
20.892,-1.24976839665e-12,0.00383284773669
20.894,-1.22662453746e-12,0.0038342495218
20.896,-1.20348067826e-12,0.0038356513069
20.898,-1.18033681906e-12,0.003837053092
20.9,-1.15719295986e-12,0.0038384548771
20.902,-1.13404910067e-12,0.0038398566622
20.904,-1.11090524147e-12,0.0038412584473
20.906,-1.08776138227e-12,0.0038426602324
20.908,-1.06461752307e-12,0.0038440620175
20.91,-1.04147366388e-12,0.00384546380261
20.912,-1.01832980468e-12,0.00384686558771
20.914,-9.95185945483e-13,0.00384826737281
20.916,-9.72042086286e-13,0.00384966915791
20.918,-9.48898227088e-13,0.00385107094301
20.92,-9.25754367891e-13,0.00385247272811
20.922,-9.02610508694e-13,0.00385387451321
20.924,-8.79466649496e-13,0.00385527629832
20.926,-8.56322790299e-13,0.00385667808342
20.928,-8.33178931102e-13,0.00385807986852
20.93,-8.10035071905e-13,0.00385948165362
20.932,-7.86891212707e-13,0.00386088343872
20.934,-7.6374735351e-13,0.00386228522382
20.936,-7.40603494313e-13,0.00386368700892
20.938,-7.17459635115e-13,0.00386508879403
20.94,-6.94315775918e-13,0.00386649057913
20.942,-6.71171916721e-13,0.00386789236423
20.944,-6.48028057524e-13,0.00386929414933
20.946,-6.24884198326e-13,0.00387069593443
20.948,-6.01740339129e-13,0.00387209771953
20.95,-5.78596479932e-13,0.00387349950463
20.952,-5.55452620735e-13,0.00387490128973
20.954,-5.32308761537e-13,0.00387630307484
20.956,-5.0916490234e-13,0.00387770485994
20.958,-4.86021043143e-13,0.00387910664504
20.96,-4.62877183945e-13,0.00388050843014
20.962,-4.39733324748e-13,0.00388191021524
20.964,-4.16589465551e-13,0.00388331200034
20.966,-3.93445606354e-13,0.00388471378544
20.968,-3.70301747156e-13,0.00388611557055
20.97,-3.47157887959e-13,0.00388751735565
20.972,-3.24014028762e-13,0.00388891914075
20.974,-3.00870169564e-13,0.00389032092585
20.976,-2.77726310367e-13,0.00389172271095
20.978,-2.5458245117e-13,0.00389312449605
20.98,-2.31438591973e-13,0.00389452628115
20.982,-2.08294732775e-13,0.00389592806626
20.984,-1.85150873578e-13,0.00389732985136
20.986,-1.62007014381e-13,0.00389873163646
20.988,-1.38863155183e-13,0.00390013342156
20.99,-1.15719295986e-13,0.00390153520666
20.992,-9.25754367889e-14,0.00390293699176
20.994,-6.94315775916e-14,0.00390433877686
20.996,-4.62877183944e-14,0.00390574056197
20.998,-2.31438591971e-14,0.00390714234707
21,-0,0.00390854413217
21.002,-0,0.00391004148513
21.004,-0,0.0039115388381
21.006,-0,0.00391303619106
21.008,-0,0.00391453354403
21.01,-0,0.00391603089699
21.012,-0,0.00391752824996
21.014,-0,0.00391902560292
21.016,-0,0.00392052295589
21.018,-0,0.00392202030885
21.02,-0,0.00392351766182
21.022,-0,0.00392501501478
21.024,-0,0.00392651236775
21.026,-0,0.00392800972071
21.028,-0,0.00392950707368
21.03,-0,0.00393100442664
21.032,-0,0.00393250177961
21.034,-0,0.00393399913257
21.036,-0,0.00393549648554
21.038,-0,0.0039369938385
21.04,-0,0.00393849119147
21.042,-0,0.00393998854443
21.044,-0,0.0039414858974
21.046,-0,0.00394298325036
21.048,-0,0.00394448060333
21.05,-0,0.00394597795629
21.052,-0,0.00394747530926
21.054,-0,0.00394897266222
21.056,-0,0.00395047001519
21.058,-0,0.00395196736815
21.06,-0,0.00395346472112
21.062,-0,0.00395496207408
21.064,-0,0.00395645942705
21.066,-0,0.00395795678002
21.068,-0,0.00395945413298
21.07,-0,0.00396095148595
21.072,-0,0.00396244883891
21.074,-0,0.00396394619188
21.076,-0,0.00396544354484
21.078,-0,0.00396694089781
21.08,-0,0.00396843825077
21.082,-0,0.00396993560374
21.084,-0,0.0039714329567
21.086,-0,0.00397293030967
21.088,-0,0.00397442766263
21.09,-0,0.0039759250156
21.092,-0,0.00397742236856
21.094,-0,0.00397891972153
21.096,-0,0.00398041707449
21.098,-0,0.00398191442746
21.1,-0,0.00398341178042
21.102,-0,0.00398490913339
21.104,-0,0.00398640648635
21.106,-0,0.00398790383932
21.108,-0,0.00398940119228
21.11,-0,0.00399089854525
21.112,-0,0.00399239589821
21.114,-0,0.00399389325118
21.116,-0,0.00399539060414
21.118,-0,0.00399688795711
21.12,-0,0.00399838531007
21.122,-0,0.00399988266304
21.124,-0,0.004001380016
21.126,-0,0.00400287736897
21.128,-0,0.00400437472193
21.13,-0,0.0040058720749
21.132,-0,0.00400736942786
21.134,-0,0.00400886678083
21.136,-0,0.00401036413379
21.138,-0,0.00401186148676
21.14,-0,0.00401335883972
21.142,-0,0.00401485619269
21.144,-0,0.00401635354565
21.146,-0,0.00401785089862
21.148,-0,0.00401934825158
21.15,-0,0.00402084560455
21.152,-0,0.00402234295751
21.154,-0,0.00402384031048
21.156,-0,0.00402533766344
21.158,-0,0.00402683501641
21.16,-0,0.00402833236937
21.162,-0,0.00402982972234
21.164,-0,0.0040313270753
21.166,-0,0.00403282442827
21.168,-0,0.00403432178123
21.17,-0,0.0040358191342
21.172,-0,0.00403731648716
21.174,-0,0.00403881384013
21.176,-0,0.00404031119309
21.178,-0,0.00404180854606
21.18,-0,0.00404330589902
21.182,-0,0.00404480325199
21.184,-0,0.00404630060495
21.186,-0,0.00404779795792
21.188,-0,0.00404929531088
21.19,-0,0.00405079266385
21.192,-0,0.00405229001681
21.194,-0,0.00405378736978
21.196,-0,0.00405528472274
21.198,-0,0.00405678207571
21.2,-3.28894020602e-25,0.00405827942868
21.202,-4.6287718395e-14,0.00405988882558
21.204,-9.25754367896e-14,0.00406149822248
21.206,-1.38863155184e-13,0.00406310761938
21.208,-1.85150873579e-13,0.00406471701628
21.21,-2.31438591973e-13,0.00406632641318
21.212,-2.77726310368e-13,0.00406793581008
21.214,-3.24014028762e-13,0.00406954520699
21.216,-3.70301747157e-13,0.00407115460389
21.218,-4.16589465551e-13,0.00407276400079
21.22,-4.62877183946e-13,0.00407437339769
21.222,-5.09164902341e-13,0.00407598279459
21.224,-5.55452620735e-13,0.00407759219149
21.226,-6.0174033913e-13,0.0040792015884
21.228,-6.48028057524e-13,0.0040808109853
21.23,-6.94315775919e-13,0.0040824203822
21.232,-7.40603494313e-13,0.0040840297791
21.234,-7.86891212708e-13,0.004085639176
21.236,-8.33178931102e-13,0.0040872485729
21.238,-8.79466649497e-13,0.00408885796981
21.24,-9.25754367892e-13,0.00409046736671
21.242,-9.72042086286e-13,0.00409207676361
21.244,-1.01832980468e-12,0.00409368616051
21.246,-1.06461752308e-12,0.00409529555741
21.248,-1.11090524147e-12,0.00409690495431
21.25,-1.15719295986e-12,0.00409851435122
21.252,-1.20348067826e-12,0.00410012374812
21.254,-1.24976839665e-12,0.00410173314502
21.256,-1.29605611505e-12,0.00410334254192
21.258,-1.34234383344e-12,0.00410495193882
21.26,-1.38863155184e-12,0.00410656133572
21.262,-1.43491927023e-12,0.00410817073263
21.264,-1.48120698863e-12,0.00410978012953
21.266,-1.52749470702e-12,0.00411138952643
21.268,-1.57378242542e-12,0.00411299892333
21.27,-1.62007014381e-12,0.00411460832023
21.272,-1.6663578622e-12,0.00411621771713
21.274,-1.7126455806e-12,0.00411782711404
21.276,-1.75893329899e-12,0.00411943651094
21.278,-1.80522101739e-12,0.00412104590784
21.28,-1.85150873578e-12,0.00412265530474
21.282,-1.89779645418e-12,0.00412426470164
21.284,-1.94408417257e-12,0.00412587409854
21.286,-1.99037189097e-12,0.00412748349545
21.288,-2.03665960936e-12,0.00412909289235
21.29,-2.08294732776e-12,0.00413070228925
21.292,-2.12923504615e-12,0.00413231168615
21.294,-2.17552276454e-12,0.00413392108305
21.296,-2.22181048294e-12,0.00413553047995
21.298,-2.26809820133e-12,0.00413713987686
21.3,-2.31438591973e-12,0.00413874927376
21.302,-2.36067363812e-12,0.00414035867066
21.304,-2.40696135652e-12,0.00414196806756
21.306,-2.45324907491e-12,0.00414357746446
21.308,-2.49953679331e-12,0.00414518686136
21.31,-2.5458245117e-12,0.00414679625827
21.312,-2.5921122301e-12,0.00414840565517
21.314,-2.63839994849e-12,0.00415001505207
21.316,-2.68468766688e-12,0.00415162444897
21.318,-2.73097538528e-12,0.00415323384587
21.32,-2.77726310367e-12,0.00415484324277
21.322,-2.82355082207e-12,0.00415645263968
21.324,-2.86983854046e-12,0.00415806203658
21.326,-2.91612625886e-12,0.00415967143348
21.328,-2.96241397725e-12,0.00416128083038
21.33,-3.00870169565e-12,0.00416289022728
21.332,-3.05498941404e-12,0.00416449962418
21.334,-3.10127713244e-12,0.00416610902109
21.336,-3.14756485083e-12,0.00416771841799
21.338,-3.19385256922e-12,0.00416932781489
21.34,-3.24014028762e-12,0.00417093721179
21.342,-3.28642800601e-12,0.00417254660869
21.344,-3.33271572441e-12,0.00417415600559
21.346,-3.3790034428e-12,0.0041757654025
21.348,-3.4252911612e-12,0.0041773747994
21.35,-3.47157887959e-12,0.0041789841963
21.352,-3.51786659799e-12,0.0041805935932
21.354,-3.56415431638e-12,0.0041822029901
21.356,-3.61044203478e-12,0.004183812387
21.358,-3.65672975317e-12,0.00418542178391
21.36,-3.70301747157e-12,0.00418703118081
21.362,-3.74930518996e-12,0.00418864057771
21.364,-3.79559290835e-12,0.00419024997461
21.366,-3.84188062675e-12,0.00419185937151
21.368,-3.88816834514e-12,0.00419346876841
21.37,-3.93445606354e-12,0.00419507816532
21.372,-3.98074378193e-12,0.00419668756222
21.374,-4.02703150033e-12,0.00419829695912
21.376,-4.07331921872e-12,0.00419990635602
21.378,-4.11960693712e-12,0.00420151575292
21.38,-4.16589465551e-12,0.00420312514982
21.382,-4.21218237391e-12,0.00420473454672
21.384,-4.2584700923e-12,0.00420634394363
21.386,-4.30475781069e-12,0.00420795334053
21.388,-4.35104552909e-12,0.00420956273743
21.39,-4.39733324748e-12,0.00421117213433
21.392,-4.44362096588e-12,0.00421278153123
21.394,-4.48990868427e-12,0.00421439092813
21.396,-4.53619640267e-12,0.00421600032504
21.398,-4.58248412106e-12,0.00421760972194
21.4,-4.62877183946e-12,0.00421921911884
21.402,-4.58248412106e-12,0.00422096670815
21.404,-4.53619640267e-12,0.00422271429746
21.406,-4.48990868427e-12,0.00422446188676
21.408,-4.44362096588e-12,0.00422620947607
21.41,-4.39733324748e-12,0.00422795706538
21.412,-4.35104552909e-12,0.00422970465469
21.414,-4.30475781069e-12,0.00423145224399
21.416,-4.2584700923e-12,0.0042331998333
21.418,-4.2121823739e-12,0.00423494742261
21.42,-4.16589465551e-12,0.00423669501192
21.422,-4.11960693712e-12,0.00423844260123
21.424,-4.07331921872e-12,0.00424019019053
21.426,-4.02703150033e-12,0.00424193777984
21.428,-3.98074378193e-12,0.00424368536915
21.43,-3.93445606354e-12,0.00424543295846
21.432,-3.88816834514e-12,0.00424718054776
21.434,-3.84188062675e-12,0.00424892813707
21.436,-3.79559290835e-12,0.00425067572638
21.438,-3.74930518996e-12,0.00425242331569
21.44,-3.70301747156e-12,0.004254170905
21.442,-3.65672975317e-12,0.0042559184943
21.444,-3.61044203478e-12,0.00425766608361
21.446,-3.56415431638e-12,0.00425941367292
21.448,-3.51786659799e-12,0.00426116126223
21.45,-3.47157887959e-12,0.00426290885154
21.452,-3.4252911612e-12,0.00426465644084
21.454,-3.3790034428e-12,0.00426640403015
21.456,-3.33271572441e-12,0.00426815161946
21.458,-3.28642800601e-12,0.00426989920877
21.46,-3.24014028762e-12,0.00427164679807
21.462,-3.19385256922e-12,0.00427339438738
21.464,-3.14756485083e-12,0.00427514197669
21.466,-3.10127713243e-12,0.004276889566
21.468,-3.05498941404e-12,0.00427863715531
21.47,-3.00870169565e-12,0.00428038474461
21.472,-2.96241397725e-12,0.00428213233392
21.474,-2.91612625886e-12,0.00428387992323
21.476,-2.86983854046e-12,0.00428562751254
21.478,-2.82355082207e-12,0.00428737510184
21.48,-2.77726310367e-12,0.00428912269115
