pump_GHz,signal_GHz,gain_db
10.999999999999998,2.0,10.399546709083902
10.999999999999998,2.1,8.377937966767773
10.999999999999998,2.2,6.497640143724613
10.999999999999998,2.3000000000000003,4.779873707442622
10.999999999999998,2.4000000000000004,3.2530954142221553
10.999999999999998,2.5000000000000004,1.9649311417148532
10.999999999999998,2.6000000000000005,0.9666098572264549
10.999999999999998,2.7000000000000006,0.3086227954154176
10.999999999999998,2.8000000000000007,0.01730828030281547
10.999999999999998,2.900000000000001,0.07673125964639524
10.999999999999998,3.000000000000001,0.4288784160753217
10.999999999999998,3.100000000000001,0.9972488823345134
10.999999999999998,3.200000000000001,1.708255678897515
10.999999999999998,3.300000000000001,2.496274723100845
10.999999999999998,3.4000000000000012,3.315488005224246
10.999999999999998,3.5000000000000013,4.124299111988555
10.999999999999998,3.6000000000000014,4.915807592187876
10.999999999999998,3.7000000000000015,5.668446902763415
10.999999999999998,3.8000000000000016,6.386210938420886
10.999999999999998,3.9000000000000017,7.0494225585487715
10.999999999999998,4.000000000000002,7.658468819621226
10.999999999999998,4.100000000000001,8.216262475443006
10.999999999999998,4.200000000000002,8.709171562850974
10.999999999999998,4.3000000000000025,9.158355180807083
10.999999999999998,4.400000000000002,9.540803502288645
10.999999999999998,4.500000000000002,9.854495262643619
10.999999999999998,4.600000000000002,10.112668210636869
10.999999999999998,4.700000000000003,10.31355595760671
10.999999999999998,4.8000000000000025,10.460934003400656
10.999999999999998,4.900000000000002,10.534250314298045
10.999999999999998,5.000000000000003,10.551073449765045
10.999999999999998,5.100000000000003,10.512786337708235
10.999999999999998,5.200000000000003,10.414931279975171
10.999999999999998,5.3000000000000025,10.268317417469756
10.999999999999998,5.400000000000003,10.045167409385137
10.999999999999998,5.5000000000000036,9.775506437411199
10.999999999999998,5.600000000000003,9.43543644322275
10.999999999999998,5.700000000000003,9.034264547115203
10.999999999999998,5.800000000000003,8.5915234729589
10.999999999999998,5.900000000000004,8.067776188316872
10.999999999999998,6.0000000000000036,7.503394341507054
10.999999999999998,6.100000000000003,6.880432916930199
10.999999999999998,6.200000000000004,6.2083842443586965
10.999999999999998,6.300000000000004,5.501346943052566
10.999999999999998,6.400000000000004,4.7402890316617015
10.999999999999998,6.5000000000000036,3.9540149155444846
10.999999999999998,6.600000000000004,3.131815524632886
10.999999999999998,6.700000000000005,2.331794463345951
10.999999999999998,6.800000000000004,1.5654457786833762
10.999999999999998,6.900000000000004,0.8878887571878314
10.999999999999998,7.000000000000004,0.35236946930054963
10.999999999999998,7.100000000000005,0.04647994310077015
10.999999999999998,7.200000000000005,0.036072205433021975
10.999999999999998,7.300000000000004,0.37610520796644076
10.999999999999998,7.400000000000005,1.0707216307184642
10.999999999999998,7.500000000000005,2.0857330241058585
10.999999999999998,7.600000000000005,3.384545017878296
10.999999999999998,7.700000000000005,4.9036248794813355
10.999999999999998,7.800000000000005,6.607162823421966
10.999999999999998,7.900000000000006,8.452516311567749
10.999999999999998,8.000000000000005,10.43361965139713
10.999999999999998,8.100000000000005,12.533682891073392
10.999999999999998,8.200000000000006,14.745049888064987
10.999999999999998,8.300000000000006,17.068048821089064
10.999999999999998,8.400000000000006,19.492286654523916
10.999999999999998,8.500000000000005,22.019511471930414
10.999999999999998,8.600000000000005,24.65669519195911
10.999999999999998,8.700000000000006,27.401059404661453
10.999999999999998,8.800000000000006,30.235387718773275
10.999999999999998,8.900000000000006,33.14881043235303
10.999999999999998,9.000000000000007,36.096217852450124
10.999999999999998,9.100000000000007,38.950495532906466
